"Time","CL Monitor: CL Monitor"
0.04,1.1592779045005428
0.08,1.0911777201968265
0.12,1.1043231230737123
0.16,1.0913965914339463
0.2,1.0742677958397102
0.24000000000000002,1.0550812307141575
0.28,1.0391254445250244
0.32,1.0271943047231535
0.36,1.0186433180799501
0.39999999999999997,1.012774434262877
0.43999999999999995,1.0105168474163406
0.4799999999999999,1.0135269311135708
0.5199999999999999,1.0220122359711277
0.5599999999999999,1.0349254265343066
0.6,1.0496493438065253
0.64,1.063973314087591
0.68,1.0771436983272775
0.7200000000000001,1.0887325154919298
0.7600000000000001,1.0975507342981863
0.8000000000000002,1.1024504393468606
0.8400000000000002,1.1028661387041545
0.8800000000000002,1.098762200056826
0.9200000000000003,1.0909320753273999
0.9600000000000003,1.0797184496871228
1.0000000000000002,1.0664837046854179
1.0400000000000003,1.0526745937145585
1.0800000000000003,1.0395315252691346
1.1200000000000003,1.0280830635838374
1.1600000000000004,1.0196394083805391
1.2000000000000004,1.0150054883957238
1.2400000000000004,1.0145068559908017
1.2800000000000005,1.0181958744792905
1.3200000000000005,1.0256952655336584
1.3600000000000005,1.036757597554758
1.4000000000000006,1.0502245581952787
1.4400000000000006,1.0644685862643835
1.4800000000000006,1.0781860707225883
1.5200000000000007,1.0902581203591717
1.5600000000000007,1.0993251861350928
1.6000000000000008,1.1045503877522176
1.6400000000000008,1.1054470409117119
1.6800000000000008,1.1019017489684295
1.7200000000000009,1.0942368865125072
1.760000000000001,1.0828989755098337
1.800000000000001,1.0690849462692695
1.840000000000001,1.0547244586275666
1.880000000000001,1.0411233890256346
1.920000000000001,1.0294308123974678
1.960000000000001,1.0209150686634563
2.000000000000001,1.016295468434795
2.040000000000001,1.0158618927926935
2.080000000000001,1.0196027829717742
2.120000000000001,1.0271109166343833
2.160000000000001,1.038122850292523
2.200000000000001,1.0514833507458214
2.240000000000001,1.0655825836722073
2.280000000000001,1.0792293473491386
2.320000000000001,1.0912295092832718
2.360000000000001,1.1003323415296216
2.4000000000000012,1.1055496250203851
2.4400000000000013,1.1064600980672978
2.4800000000000013,1.1029429802927133
2.5200000000000014,1.0953040442568391
2.5600000000000014,1.0839952012974634
2.6000000000000014,1.0701906043689209
2.6400000000000015,1.0557949883041304
2.6800000000000015,1.0421015256224844
2.7200000000000015,1.030326786011438
2.7600000000000016,1.021688210573747
2.8000000000000016,1.0169489254943307
2.8400000000000016,1.0164443588106262
2.8800000000000017,1.0201273197926644
2.9200000000000017,1.0275875739291438
2.9600000000000017,1.0385261679056854
3.0000000000000018,1.0518640316414622
3.040000000000002,1.0659766000012896
3.080000000000002,1.079616784987576
3.120000000000002,1.0916537220982623
3.160000000000002,1.1007199159051821
3.200000000000002,1.1059925014860448
3.240000000000002,1.106918354632338
3.280000000000002,1.1034205516408004
3.320000000000002,1.0958009643708306
3.360000000000002,1.0844936053996164
3.400000000000002,1.0706757080462068
3.440000000000002,1.0562490058298966
3.480000000000002,1.0425536703530796
3.5200000000000022,1.0307272636968123
3.5600000000000023,1.0220575659556066
3.6000000000000023,1.0172619018549578
3.6400000000000023,1.0166937479340659
3.6800000000000024,1.0203134373070777
3.7200000000000024,1.0277336876111494
3.7600000000000025,1.0386629801759468
3.8000000000000025,1.0519845521228741
3.8400000000000025,1.0661023358413149
3.8800000000000026,1.0797421731958716
3.9200000000000026,1.0917704663664267
3.9600000000000026,1.1008592155365409
4.000000000000003,1.106154554143725
4.040000000000003,1.1071357403456086
4.080000000000003,1.1036563895522693
4.120000000000003,1.0960452197654114
4.160000000000003,1.0847583876131157
4.200000000000003,1.070947708610541
4.240000000000003,1.0565019352276073
4.280000000000003,1.042784028502462
4.320000000000003,1.0309315005852375
4.360000000000003,1.0222282334785007
4.400000000000003,1.0174154944367149
4.440000000000003,1.0167986679646948
4.480000000000003,1.020407747628133
4.520000000000003,1.0277773126162144
4.560000000000003,1.0386286473098358
4.600000000000003,1.0519055112204634
4.640000000000003,1.0660175521679085
4.680000000000003,1.0796668024393288
4.720000000000003,1.0917026007597808
4.760000000000003,1.1008845835679888
4.800000000000003,1.1061986394748156
4.840000000000003,1.1072081134986895
4.8800000000000034,1.1037447906103963
4.9200000000000035,1.0961653321115037
4.9600000000000035,1.0848849264636056
5.0000000000000036,1.0711026964558295
